country,period,ew_mean,ew_median,ew_std,ew_min,ew_max,ew_skew,ew_excess_kurtosis,ew_autocorr,vw_mean,vw_median,vw_std,vw_min,vw_max,vw_skew,vw_excess_kurtosis,vw_autocorr
AUS,Crisis,0.01424836011555805,0.02157064056941405,0.10240501189421276,-0.3851983178423207,0.1832169038148833,-2.7794764475287206,11.774631975580586,-0.4311214411015057,0.02287120093175976,0.04895371107083075,0.15075220655670823,-0.6324060570879217,0.1193777649888141,-4.248190574586532,19.19112446002479,-0.36749221949040084
AUS,Recovery,-0.017876731687838945,-0.0199063633778725,0.04537157608933533,-0.1658245903072987,0.1040544979694089,-0.4232569853628562,3.0392531707183243,-0.1872188132521203,0.07619801537000717,0.1062325735757743,0.15261947607030543,-0.7819872231405159,0.1835318255014129,-5.352691715208335,30.664829336807806,-0.19080427987470502
AUT,Crisis,-0.024607069412261186,-0.0285691916820666,0.021012079322292748,-0.0568470109344796,0.042280506426437,1.417540239696789,4.062899014026916,-0.12860130894430555,0.02377102367306616,0.005272486749298,0.09912848167624556,-0.1037936709738114,0.2587398996117224,0.9084734865510489,0.31830732080633695,-0.23378515127503993
AUT,Recovery,-0.045442439370743805,-0.04672516855550765,0.014743179742789686,-0.0681930418981393,-0.0067285555055398,0.34360767569142686,-0.19370140797303526,-0.12499156084748213,-0.04854210727279343,-0.0612518141732104,0.07530675388542742,-0.1850814202246014,0.148473105160366,0.6906943160160458,0.8507310174917313,0.026991310117334726
BRA,Crisis,-0.02761316491015232,-0.025927512784332397,0.047849888859668434,-0.1085456136599101,0.0805305856477154,0.32689957082013954,-0.42666607380397226,0.38695171993322586,-0.05411476329743047,-0.0709004945672837,0.11452322414605969,-0.3292357529890634,0.2573819144191024,0.5075918236024243,2.670785860395596,0.049807570694470116
BRA,Recovery,-0.03769252611470178,-0.043614756149616546,0.042008592572786926,-0.1266110777988104,0.050173863646598,0.2067783019686646,-0.3374536752491899,0.0768814576618618,-0.013505657031121455,-0.01941307800186135,0.09159024487547701,-0.1475736746812293,0.2145954041015395,0.7568169032993377,0.46671732808543,0.09990160818350552
BRB,Crisis,-0.15094188366268235,-0.0259404323075228,0.19389751594124474,-0.4987883074021688,0.0391359964561893,-0.4014464213751762,-1.7338981808744809,0.10686208221560864,-0.07414391680418367,-0.0206505479856441,0.1582339665191385,-0.5889772935607394,0.0874738090652282,-2.4943690730155135,6.218981554421019,-0.294369216762561
BRB,Recovery,-0.30084851251742806,-0.32337917649546644,0.11769474881207898,-0.4933655398404934,0.0084342316664476,0.972190324268487,1.2677597223633317,0.5078265519588004,0.010173731661126144,0.00027362617862180003,0.04284294245244809,-0.0667492770191596,0.1519279563483455,1.8898382608733766,4.341729830255376,0.1401841639633506
DEU,Crisis,-0.005907859712864441,-0.01149922071208315,0.023215177350913913,-0.0364196611147134,0.0584673515326014,1.2997677097518905,2.165086918822701,-0.04285042332377741,-0.11051427755201824,-0.1173025633851293,0.03972954113483314,-0.1946509326962179,-0.0073179757394103,0.508902349005278,1.344162254931332,0.21417375953563855
DEU,Recovery,-0.029361626547454292,-0.03160061031920055,0.01885056195235321,-0.0770632452866446,0.0187596074652995,-0.011262381296734824,1.3111108758801384,-0.08973889621332447,-0.16305669473375056,-0.17935505948066616,0.06896393894578785,-0.2898898273051785,0.0075427620201502,0.5635235942642214,0.13014204576048227,0.4645583770122911
FIN,Crisis,-0.027163720857967134,-0.0241961504451682,0.023246780392446844,-0.0744998188275128,0.0125551812294325,0.0004908337824034334,-0.09751994515017692,-0.11623498945821563,-0.013747747777608203,-0.04709566410043625,0.12329300481360825,-0.2062609541744559,0.3009140207228538,1.1180080795405525,0.8235563987739392,-0.12965182659750144
FIN,Recovery,-0.04221293052827972,-0.042295425091375044,0.024434685961707864,-0.1080035913363758,0.0042892793833645,-0.43919054226262383,0.30788190774111523,0.10085393996450454,-0.1106107322961524,-0.12884386407252774,0.1007713425324525,-0.1954095486354894,0.2569414228059805,2.610194032963776,6.873971165422258,-0.15820086930316232
FRA,Crisis,-0.000539135497936595,-0.002382991070908,0.027614670647132463,-0.0289945161297788,0.0921512986590596,1.9852135441970964,5.308589035090483,0.005233713981222051,-0.027046706074021123,-0.03328258825760835,0.04114132548193779,-0.0783997882146634,0.121459772353852,2.261448094646484,7.696281416495861,-0.09969620330279183
FRA,Recovery,-0.020398417801217608,-0.01666683012561505,0.02334181830967333,-0.0823661735256996,0.0146488064353125,-0.8832869143704307,0.47884794624921057,-0.20374972600895136,-0.03618064253212828,-0.02755743296370925,0.03726755537866958,-0.1326720628978426,0.0175263501703554,-0.8487081392080236,0.36894738085873424,-0.1367340990904026
GBR,Crisis,0.002082868835740859,-0.004247205577896001,0.0318910959586723,-0.0430541567754831,0.0859665791305219,1.1891626919476512,1.367457265073373,0.11253486254702438,-0.11006272051974485,-0.11000904329145039,0.038948311497089126,-0.1864730546798212,-0.0275340336310139,0.6412264402550826,0.559322324928619,0.15694031540547865
GBR,Recovery,-0.027000951711578042,-0.0270793652059976,0.02366609630485392,-0.0822614169769574,0.015489631096664,-0.26278498775107545,-0.19050763850927455,-0.09200665688996167,-0.11650655913289729,-0.11843719492369885,0.03880706984560971,-0.1922942092036384,-0.0315936245319299,0.20537633053404317,-0.580098466291866,0.37307189221863435
IND,Crisis,0.04085838310683688,0.04860621970790755,0.11526748636415846,-0.3968749345726948,0.1743777561478769,-2.665658598830003,9.98855113777053,-0.37118438920033503,0.06207662073853479,0.0832703494138697,0.15547059779911787,-0.5902362749650452,0.2141938233636898,-3.7648949244930265,16.278821373294363,-0.4711250209395854
IND,Recovery,0.02556287109576015,0.0248533754420716,0.052740768441837345,-0.0827753686724585,0.1192959168286994,-0.4570683440581595,-0.180987496700296,-0.039355022456097184,0.04905522962582357,0.0485833857248507,0.05286344406804614,-0.0538615526265591,0.1444333989612073,-0.25441433362581384,-0.4803244343821804,0.3325294602296572
JPN,Crisis,-0.041499308650747385,-0.00254667023720875,0.20256795408159928,-0.9269125043322868,0.0888662052543029,-4.328841053144578,19.692156232720322,-0.34981827863254716,0.037475666353977644,0.037383632891619195,0.05028732805116226,-0.0552509980370053,0.1307895309600259,0.31998366014323015,-0.43598812389627106,-0.14950940027951296
JPN,Recovery,-0.014152294784521596,-0.0110880174655614,0.028535254376904358,-0.0865533053884675,0.0417903091264236,-0.5087691445321232,-0.08005012197398642,-0.13793880437836126,0.019732176805874992,0.02414948645313035,0.05131431029782524,-0.0724726150338404,0.1140224371247053,-0.1360824703583762,-0.9513454811875945,-0.13526226227610183
LBR,Recovery,-0.057802169774996554,-0.027027027027027,0.15431438408681397,-0.7305263157894737,0.1999999999999999,-2.8525473103581898,11.339859305539216,0.29074788325976403,-0.057802169774996554,-0.027027027027027,0.15431438408681397,-0.7305263157894737,0.1999999999999999,-2.8525473103581898,11.339859305539216,0.29074788325976403
SAU,Crisis,0.03440228975699949,0.0426362826753492,0.07296749981935317,-0.1080909996448422,0.1818609495512004,0.019399073621838535,0.3714424696375862,-0.1702470359739402,0.06405166031521607,0.0560516780109085,0.08385956707255657,-0.0977975420234599,0.265649630516419,0.3707377805715077,0.8551865486233168,-0.1790273778598884
SAU,Recovery,-0.0020871317647252357,0.0015172620071929501,0.04557081679768951,-0.1179295991266073,0.0902767716170092,-0.2988767855535066,0.11160366370644237,0.03376386481834695,0.019072313421658597,0.02563812529360325,0.06049248113808568,-0.1487301316739232,0.160197100471794,-0.5802240563078459,0.9684483810926672,0.02109941380609121
TZA,Crisis,0.006206373624767367,0.0031423851591918,0.01876516327072149,-0.0273559577102829,0.0547465198200492,0.7450185345825213,1.3498136481310223,0.04808222673688284,0.020821711735687465,0.0038801638359655,0.04954250610774929,-0.0597046835597906,0.1840779869405571,1.9177066890790624,5.3054168360670015,-0.04270931556914588
TZA,Recovery,0.006836580485098033,0.00623720364500645,0.024273739444502052,-0.03620874111441,0.0621837125630247,0.3624902774770125,0.006459511756082836,0.18334440922704934,0.021705838351094943,0.009248514429764,0.038151425558027224,-0.0763977822507997,0.1121768111260379,0.3093320811603521,0.6107507461344999,-0.20245392832092252
VGB,Crisis,-0.026817985829063463,-0.045434750153967,0.06578887729919507,-0.1278578733049533,0.1076498595990511,0.7228411241619076,-0.3809372638977164,0.2065692172888161,-0.05771469843055868,-0.0468695748309812,0.18956060224215826,-0.3770333875380495,0.4836736565726616,1.122113385036606,2.2464699662613614,0.41063517388385384
VGB,Recovery,-0.06823757474797554,-0.06524632067501329,0.06943436557948703,-0.1956286893179704,0.1258361096881094,0.21580027510233796,0.5578063366878179,0.00397344096154409,0.013212412316862137,-0.012203648612422499,0.25775064770529205,-0.4302455250562685,0.7099294119605504,0.49211318980793317,0.021014683469177786,-0.07274234396189971
ZAF,Crisis,-0.12367997369206422,-0.1119966321657559,0.09786753226690957,-0.5404572634983619,-0.0194042446817894,-3.9450353215025764,17.478770828260217,-0.21279218053239918,0.019169810255204745,0.030566295312547,0.1139171293479924,-0.4236971506360858,0.1909115159570922,-2.7994075445671345,11.458922238672725,-0.6091593688942948
ZAF,Recovery,-0.1409418187957042,-0.14218455666565738,0.021136861626504595,-0.201798546823291,-0.1003050688026151,-0.581871117379431,0.8439983114458833,0.1097782171204952,0.01722643557892499,0.0152741504756202,0.04884880291117085,-0.1052205038597852,0.1069578538041347,-0.30232516176864654,-0.3382216900988886,0.057760485931419754
